Sale_ID,Date,Product_ID,Customer_ID,Region,Salesperson_ID,Quantity,Unit_Price,Discount
SAL00398,2024-08-14,P019,C0947,North,S008,4,19.56,0.15
SAL00399,2025-07-13,P008,C0167,North,S005,10,101.52,0.1
SAL00400,2024-07-31,P012,C0954,South,S002,3,120.76,0.1
SAL00401,2024-12-12,P015,C0670,West,S001,7,7.17,0.1
SAL00402,2024-10-16,P009,C0636,West,S008,9,47.42,0.1
SAL00403,2025-06-14,P004,C0411,East,S005,7,48.9,0.15
SAL00404,2025-06-17,P016,C0498,East,S009,5,73.46,0.1
SAL00405,2024-08-14,P002,C0740,East,S001,3,87.43,0.0
SAL00406,2025-06-24,P002,C0890,South,S002,3,83.72,0.0
SAL00407,2025-04-19,P002,C0502,North,S009,6,107.31,0.1
SAL00408,2025-01-24,P001,C0605,West,S001,2,75.57,0.1
SAL00409,2024-08-12,P016,C0980,West,S010,9,68.09,0.0
SAL00410,2025-06-01,P010,C0993,West,S006,5,84.99,0.15
SAL00411,2025-02-27,P018,C0843,East,S003,10,126.0,0.0
SAL00412,2025-04-18,P013,C0289,South,S005,9,97.81,0.1
SAL00413,2025-07-14,P002,C0061,East,S001,10,95.23,0.1
SAL00414,2025-05-11,P001,C0499,East,S009,7,77.33,0.0
SAL00415,2025-06-22,P009,C0798,South,S008,3,41.48,0.1
SAL00416,2024-10-28,P005,C0908,North,S009,5,36.03,0.0
SAL00417,2024-11-01,P004,C0417,East,S002,1,41.74,0.0
SAL00418,2025-05-04,P012,C0452,North,S010,9,118.3,0.1
SAL00419,2025-06-17,P003,C0072,South,S002,4,123.38,0.0
SAL00420,2024-09-15,P015,C0870,South,S002,2,7.09,0.05
SAL00421,2024-12-01,P006,C0803,North,S006,1,102.02,0.0
SAL00422,2024-11-19,P009,C0072,West,S004,7,53.1,0.0
SAL00423,2024-10-19,P012,C0596,North,S005,10,136.08,0.05
SAL00424,2025-01-11,P009,C0355,North,S008,3,48.71,0.0
SAL00425,2024-07-27,P007,C0788,South,S005,7,7.69,0.05
SAL00426,2024-07-28,P014,C0997,North,S004,8,83.35,0.0
SAL00427,2025-03-02,P011,C0760,North,S009,8,39.81,0.15
SAL00428,2025-03-06,P004,C0639,West,S003,2,50.94,0.0
SAL00429,2024-11-01,P018,C0061,South,S003,3,101.28,0.05
SAL00430,2025-01-14,P015,C0960,South,S001,1,7.04,0.15
SAL00431,2025-06-22,P003,C0090,South,S005,6,95.18,0.1
SAL00432,2025-07-06,P019,C0351,East,S004,9,25.2,0.0
SAL00433,2024-12-01,P004,C0931,South,S006,8,51.61,0.1
SAL00434,2024-12-17,P003,C0659,North,S003,5,94.93,0.0
SAL00435,2025-01-01,P003,C0421,North,S003,1,101.15,0.0
SAL00436,2024-11-29,P006,C0577,North,S003,2,101.37,0.05
SAL00437,2024-10-30,P017,C0475,South,S003,8,75.98,0.05
SAL00438,2024-08-06,P010,C0123,West,S004,1,99.74,0.0
SAL00439,2024-09-03,P005,C0159,South,S003,10,29.04,0.05
SAL00440,2024-07-31,P020,C0318,North,S008,2,119.17,0.0
SAL00441,2025-05-17,P012,C0159,North,S010,10,116.03,0.0
SAL00442,2024-12-04,P007,C0925,East,S001,3,8.08,0.0
SAL00443,2025-01-28,P016,C0092,West,S009,4,68.29,0.0
SAL00444,2025-03-25,P004,C0540,South,S006,1,50.82,0.0
SAL00445,2025-01-12,P009,C0089,North,S010,5,55.05,0.05
SAL00446,2024-10-04,P001,C0658,North,S006,6,76.57,0.05
SAL00447,2025-03-28,P015,C0285,South,S006,9,8.28,0.1
SAL00448,2024-10-27,P008,C0711,South,S006,8,100.13,0.15
SAL00449,2024-08-31,P012,C0974,West,S001,7,123.61,0.0
SAL00450,2024-08-18,P018,C0038,East,S004,10,113.29,0.15
SAL00451,2024-09-14,P016,C0505,North,S010,3,79.6,0.0
SAL00452,2024-11-01,P017,C0521,South,S002,3,82.73,0.0
SAL00453,2025-01-07,P001,C0654,East,S008,8,67.56,0.0
SAL00454,2025-04-23,P020,C0560,East,S004,9,109.37,0.1
SAL00455,2024-07-30,P006,C0020,West,S007,6,104.49,0.15
SAL00456,2024-09-06,P014,C0222,West,S007,8,73.72,0.0
SAL00457,2025-02-04,P018,C0753,South,S004,5,116.32,0.0
SAL00458,2025-02-03,P009,C0856,South,S010,5,47.59,0.15
SAL00459,2024-11-10,P002,C0942,West,S007,1,92.78,0.05
SAL00460,2025-02-24,P012,C0555,West,S006,6,119.17,0.1
SAL00461,2025-05-26,P003,C0156,South,S010,7,115.01,0.0
SAL00462,2025-03-10,P011,C0361,North,S006,9,49.17,0.1
SAL00463,2025-03-20,P008,C0550,South,S003,10,90.06,0.0
SAL00464,2025-04-05,P005,C0393,East,S009,6,35.79,0.05
SAL00465,2024-11-21,P002,C0951,West,S006,8,94.76,0.05
SAL00466,2024-10-18,P003,C0983,South,S002,3,109.16,0.05
SAL00467,2025-06-20,P004,C0606,East,S009,4,46.31,0.1
SAL00468,2025-05-07,P005,C0687,East,S001,5,38.23,0.05
SAL00469,2024-09-08,P015,C0376,South,S010,4,6.25,0.0
SAL00470,2025-04-10,P016,C0768,South,S006,6,64.54,0.0
SAL00471,2025-07-01,P011,C0428,North,S003,3,49.0,0.0
SAL00472,2025-05-14,P013,C0738,East,S007,6,124.3,0.0
SAL00473,2024-09-29,P006,C0672,West,S008,7,91.65,0.05
SAL00474,2025-04-09,P014,C0390,East,S002,1,68.5,0.0
SAL00475,2025-07-13,P003,C0369,East,S002,6,122.19,0.05
SAL00476,2025-04-02,P006,C0187,North,S008,1,109.54,0.1
SAL00477,2024-09-14,P005,C0922,East,S003,3,39.17,0.15
SAL00478,2025-03-23,P007,C0256,West,S005,9,7.57,0.0
SAL00479,2025-04-21,P003,C0334,West,S005,4,104.6,0.05
SAL00480,2025-05-01,P002,C0788,West,S006,8,94.08,0.05
SAL00481,2024-07-26,P002,C0601,North,S001,2,91.35,0.15
SAL00482,2024-09-24,P013,C0119,East,S003,1,108.93,0.0
SAL00483,2024-09-05,P013,C0182,West,S002,7,93.53,0.0
SAL00484,2025-03-17,P006,C0803,South,S007,6,91.61,0.0
SAL00485,2024-08-29,P019,C0316,West,S009,1,19.27,0.05
SAL00486,2025-06-02,P004,C0872,East,S003,3,47.31,0.15
SAL00487,2025-03-31,P006,C0763,East,S010,9,121.24,0.0
SAL00488,2025-04-02,P003,C0857,East,S010,5,109.56,0.15
SAL00489,2025-03-03,P019,C0526,East,S003,10,22.93,0.0
SAL00490,2025-07-11,P016,C0428,East,S010,7,80.6,0.05
SAL00491,2025-02-28,P015,C0430,West,S001,10,6.63,0.15
SAL00492,2025-07-10,P016,C0586,East,S003,4,62.55,0.05
SAL00493,2025-05-26,P017,C0932,West,S002,10,73.2,0.0
SAL00494,2025-06-11,P013,C0784,South,S003,3,104.07,0.05
SAL00495,2024-11-16,P003,C0710,West,S009,1,96.05,0.15
SAL00496,2025-02-12,P006,C0100,West,S006,10,108.8,0.0
SAL00497,2025-01-23,P019,C0809,South,S009,5,21.73,0.0
SAL00498,2025-06-02,P008,C0554,East,S005,4,94.92,0.0
SAL00499,2024-12-29,P001,C0553,North,S001,5,84.89,0.0
SAL00500,2024-07-28,P005,C0491,East,S004,9,37.64,0.1
SAL00501,2025-06-25,P009,C0016,South,S007,3,54.93,0.0
SAL00502,2024-09-15,P006,C0199,South,S009,5,107.06,0.0
SAL00503,2024-10-22,P002,C0280,North,S001,3,101.98,0.05
SAL00504,2025-06-22,P016,C0309,West,S002,6,75.5,0.0
SAL00505,2025-03-02,P002,C0081,North,S007,5,92.28,0.15
SAL00506,2025-05-24,P001,C0748,West,S008,10,78.67,0.05
SAL00507,2024-10-12,P011,C0472,North,S007,6,47.92,0.0
SAL00508,2025-05-31,P007,C0990,East,S007,5,7.14,0.05
SAL00509,2025-01-28,P002,C0007,South,S010,1,112.28,0.0
SAL00510,2025-06-10,P019,C0226,North,S004,10,24.83,0.05
SAL00511,2025-06-28,P019,C0976,South,S002,7,19.06,0.15
SAL00512,2025-01-07,P004,C0590,East,S007,6,39.8,0.0
SAL00513,2025-03-21,P001,C0405,West,S007,10,69.92,0.05
SAL00514,2025-03-01,P009,C0111,South,S008,6,54.81,0.0
SAL00515,2025-05-25,P020,C0688,West,S005,6,128.87,0.1
SAL00516,2025-01-07,P010,C0060,East,S001,2,92.97,0.0
SAL00517,2024-10-30,P003,C0761,West,S004,5,98.27,0.0
SAL00518,2024-10-24,P012,C0539,East,S001,4,103.76,0.1
SAL00519,2025-03-08,P009,C0150,North,S004,3,41.24,0.0
SAL00520,2025-05-08,P003,C0320,South,S003,6,127.79,0.15
SAL00521,2025-02-14,P008,C0107,South,S002,8,114.6,0.1
SAL00522,2024-08-03,P010,C0052,North,S002,1,95.53,0.0
SAL00523,2025-04-01,P006,C0020,South,S004,7,108.21,0.15
SAL00524,2025-05-15,P009,C0845,North,S005,6,47.65,0.05
SAL00525,2024-12-27,P015,C0630,South,S004,7,6.67,0.05
SAL00526,2024-12-18,P006,C0456,North,S008,5,101.68,0.1
SAL00527,2025-07-01,P020,C0481,East,S008,3,136.72,0.1
SAL00528,2024-09-19,P006,C0161,North,S003,1,119.02,0.1
SAL00529,2025-03-27,P016,C0439,North,S004,7,66.39,0.05
SAL00530,2024-12-03,P005,C0678,East,S001,7,31.2,0.15
SAL00531,2024-09-07,P017,C0199,North,S005,1,84.67,0.0
SAL00532,2024-10-28,P003,C0829,South,S006,3,128.46,0.0
SAL00533,2024-08-24,P004,C0112,South,S001,8,40.77,0.0
SAL00534,2024-10-13,P001,C0584,East,S007,10,84.35,0.0
SAL00535,2024-12-14,P015,C0870,East,S003,8,8.06,0.0
SAL00536,2025-05-13,P006,C0042,East,S006,3,116.72,0.1
SAL00537,2025-01-10,P013,C0019,East,S003,5,101.91,0.1
SAL00538,2024-09-15,P007,C0228,West,S010,7,7.05,0.0
SAL00539,2025-07-23,P010,C0277,South,S003,2,100.46,0.05
SAL00540,2025-04-01,P011,C0172,East,S010,10,39.74,0.1
SAL00541,2024-10-02,P010,C0715,North,S006,6,87.16,0.1
SAL00542,2024-09-08,P005,C0438,North,S001,3,30.71,0.0
SAL00543,2024-08-25,P008,C0076,West,S008,8,90.45,0.05
SAL00544,2025-01-28,P017,C0477,North,S002,7,74.75,0.0
SAL00545,2024-08-14,P020,C0718,West,S002,6,132.3,0.05
SAL00546,2024-11-30,P019,C0416,South,S001,2,21.99,0.0
SAL00547,2024-08-22,P008,C0270,South,S002,5,97.04,0.15
SAL00548,2025-01-30,P007,C0063,South,S010,1,9.2,0.0
SAL00549,2024-08-30,P003,C0650,South,S006,8,116.2,0.05
SAL00550,2025-07-07,P016,C0264,West,S007,2,62.59,0.05
SAL00551,2024-12-29,P004,C0257,South,S009,8,50.97,0.1
SAL00552,2025-02-25,P002,C0381,North,S007,1,87.25,0.1
SAL00553,2024-09-04,P016,C0767,West,S007,6,62.96,0.05
SAL00554,2025-04-22,P019,C0682,East,S004,4,21.27,0.15
SAL00555,2024-10-19,P011,C0844,South,S002,3,41.8,0.0
SAL00556,2024-09-01,P002,C0276,South,S010,3,110.68,0.0
SAL00557,2024-12-08,P017,C0081,West,S006,4,74.82,0.0
SAL00558,2025-02-26,P002,C0109,North,S001,9,108.89,0.15
SAL00559,2025-02-11,P019,C0385,North,S010,5,24.23,0.05
SAL00560,2024-11-11,P009,C0606,West,S005,5,41.47,0.05
SAL00561,2025-03-28,P010,C0019,South,S005,1,93.39,0.05
SAL00562,2025-07-07,P010,C0601,South,S006,2,89.97,0.1
SAL00563,2025-01-04,P004,C0428,South,S001,4,50.24,0.0
SAL00564,2025-04-10,P016,C0384,North,S004,3,80.64,0.0
SAL00565,2024-11-19,P004,C0711,South,S008,8,42.19,0.0
SAL00566,2024-11-04,P007,C0213,South,S009,4,9.29,0.0
SAL00567,2025-04-19,P019,C0083,South,S004,9,22.44,0.0
SAL00568,2025-06-01,P017,C0257,South,S007,2,76.62,0.05
SAL00569,2024-09-12,P006,C0649,North,S010,1,119.56,0.0
SAL00570,2024-08-09,P005,C0396,West,S008,10,34.3,0.1
SAL00571,2024-12-30,P016,C0693,East,S005,1,64.88,0.05
SAL00572,2024-11-28,P007,C0284,South,S004,2,9.2,0.1
SAL00573,2024-09-06,P013,C0978,South,S009,2,100.82,0.1
SAL00574,2024-11-29,P020,C0844,West,S003,8,109.46,0.0
SAL00575,2025-03-01,P017,C0983,North,S007,6,85.17,0.1
SAL00576,2024-11-30,P006,C0747,West,S001,1,91.17,0.05
SAL00577,2024-12-27,P003,C0350,North,S010,7,107.71,0.0
SAL00578,2024-10-10,P016,C0221,North,S001,2,76.84,0.05
SAL00579,2024-08-25,P009,C0126,East,S004,5,53.82,0.0
SAL00580,2025-06-28,P010,C0818,South,S008,2,94.09,0.0
SAL00581,2024-09-30,P016,C0005,South,S006,6,73.22,0.05
SAL00582,2024-12-08,P010,C0220,North,S010,2,83.21,0.05
SAL00583,2024-09-26,P019,C0503,West,S008,2,20.08,0.1
SAL00584,2025-02-25,P016,C0895,West,S005,4,81.39,0.0
SAL00585,2025-03-15,P001,C0456,North,S008,5,78.19,0.1
SAL00586,2025-04-14,P020,C0537,North,S001,10,115.8,0.0
SAL00587,2025-04-06,P006,C0046,South,S001,5,100.36,0.0
SAL00588,2024-08-07,P004,C0357,North,S010,4,47.66,0.0
SAL00589,2025-05-26,P015,C0553,West,S004,1,7.75,0.1
SAL00590,2024-11-24,P018,C0879,South,S009,2,117.49,0.0
SAL00591,2024-08-18,P006,C0280,North,S001,5,90.18,0.1
SAL00592,2025-01-02,P018,C0918,East,S010,4,95.15,0.0
SAL00593,2025-05-04,P005,C0988,East,S009,5,33.63,0.05
SAL00594,2025-04-19,P012,C0021,South,S001,5,124.68,0.1
SAL00595,2025-04-29,P005,C0678,North,S005,5,34.02,0.05
SAL00596,2025-02-11,P020,C0537,West,S009,5,109.39,0.0
SAL00597,2025-02-21,P016,C0990,East,S008,5,68.03,0.0
SAL00598,2025-04-09,P018,C0590,West,S004,7,99.24,0.0
SAL00599,2024-07-28,P005,C0557,South,S006,3,39.35,0.0
SAL00600,2024-12-25,P009,C0466,South,S010,6,50.07,0.0
SAL00601,2025-03-31,P011,C0812,East,S002,2,38.55,0.0
SAL00602,2025-03-30,P004,C0430,West,S005,4,49.39,0.1
SAL00603,2024-09-12,P019,C0665,East,S003,8,25.3,0.05
SAL00604,2025-07-01,P003,C0265,South,S004,1,128.19,0.0
SAL00605,2025-02-23,P005,C0617,East,S005,6,36.49,0.1
SAL00606,2025-05-15,P020,C0920,North,S005,5,108.54,0.05
SAL00607,2024-08-31,P011,C0738,West,S006,6,39.45,0.0
SAL00608,2025-05-13,P006,C0015,South,S006,3,103.89,0.0
SAL00609,2025-01-30,P013,C0147,West,S001,4,106.33,0.0
SAL00610,2024-10-17,P004,C0336,South,S004,4,49.84,0.05
SAL00611,2025-04-08,P010,C0339,West,S005,3,95.59,0.0
SAL00612,2024-12-14,P019,C0404,North,S005,4,21.91,0.0
SAL00613,2024-11-13,P008,C0610,North,S002,8,113.37,0.05
SAL00614,2024-07-28,P003,C0585,South,S003,10,125.03,0.05
SAL00615,2025-05-11,P015,C0935,North,S001,2,7.88,0.0
SAL00616,2025-01-25,P011,C0651,North,S005,3,41.73,0.05
SAL00617,2025-07-24,P020,C0606,East,S007,7,127.7,0.1
SAL00618,2024-12-19,P008,C0708,West,S001,3,86.69,0.1
SAL00619,2024-08-06,P004,C0195,East,S008,10,44.8,0.0
SAL00620,2024-08-04,P015,C0624,North,S003,9,7.26,0.0
SAL00621,2024-12-19,P011,C0198,North,S003,2,41.84,0.1
SAL00622,2025-03-16,P018,C0392,West,S003,10,106.38,0.0
SAL00623,2024-08-13,P015,C0599,West,S004,5,6.51,0.0
SAL00624,2024-10-24,P007,C0412,South,S001,3,7.71,0.0
SAL00625,2025-06-20,P005,C0913,East,S006,6,34.76,0.0
SAL00626,2024-11-08,P008,C0754,North,S001,5,92.19,0.0
SAL00627,2025-07-18,P006,C0858,South,S003,6,95.71,0.1
SAL00628,2025-02-15,P001,C0597,East,S008,5,80.34,0.0
SAL00629,2025-06-11,P015,C0079,East,S002,4,6.99,0.05
SAL00630,2024-10-31,P002,C0264,East,S009,6,108.75,0.0
SAL00631,2025-05-23,P001,C0889,East,S009,6,85.35,0.0
SAL00632,2025-06-28,P018,C0740,North,S009,4,118.93,0.0
SAL00633,2025-01-21,P003,C0081,North,S009,4,127.11,0.0
SAL00634,2024-11-13,P009,C0831,South,S005,5,44.75,0.05
SAL00635,2025-07-18,P013,C0291,South,S003,3,106.32,0.0
SAL00636,2024-09-07,P011,C0225,North,S003,1,47.92,0.15
SAL00637,2024-10-14,P018,C0090,North,S010,4,124.73,0.0
SAL00638,2025-04-02,P005,C0799,North,S002,6,30.01,0.05
SAL00639,2024-12-30,P006,C0546,North,S005,8,99.9,0.0
SAL00640,2024-09-09,P007,C0058,South,S001,1,7.16,0.0
SAL00641,2025-01-17,P004,C0008,North,S009,10,46.23,0.1
SAL00642,2025-05-09,P008,C0241,South,S006,6,111.62,0.15
SAL00643,2025-04-27,P002,C0406,West,S007,3,90.16,0.1
SAL00644,2025-04-18,P020,C0294,North,S009,1,136.25,0.0
SAL00645,2024-12-02,P019,C0156,East,S003,6,24.21,0.0
SAL00646,2024-09-28,P004,C0996,East,S009,6,43.83,0.0
SAL00647,2025-01-14,P004,C0094,North,S006,5,43.64,0.0
SAL00648,2024-11-08,P017,C0576,North,S006,10,84.19,0.0
SAL00649,2024-08-19,P018,C0293,South,S003,6,118.5,0.0
SAL00650,2024-11-24,P017,C0315,West,S009,1,64.02,0.0
SAL00651,2025-05-14,P019,C0928,South,S002,7,21.23,0.1
SAL00652,2025-07-07,P003,C0034,East,S006,8,117.42,0.1
SAL00653,2025-01-23,P010,C0641,West,S001,8,89.12,0.0
SAL00654,2025-02-15,P019,C0377,South,S003,1,21.82,0.0
SAL00655,2025-05-18,P003,C0137,North,S003,10,108.54,0.05
SAL00656,2025-06-22,P009,C0235,South,S009,4,51.56,0.0
SAL00657,2024-10-28,P015,C0495,South,S004,4,7.23,0.0
SAL00658,2025-02-27,P003,C0371,North,S001,9,117.64,0.05
SAL00659,2024-08-25,P011,C0442,North,S001,8,46.09,0.0
SAL00660,2024-11-11,P018,C0752,West,S002,2,106.84,0.0
SAL00661,2025-04-28,P009,C0417,North,S005,7,43.69,0.0
SAL00662,2024-10-08,P005,C0043,South,S009,10,33.7,0.0
SAL00663,2024-08-29,P004,C0213,South,S008,4,38.09,0.0
SAL00664,2025-01-26,P013,C0932,North,S006,9,100.17,0.05
SAL00665,2024-08-04,P006,C0479,South,S007,2,109.04,0.0
SAL00666,2024-08-09,P002,C0847,South,S007,9,100.81,0.0
SAL00667,2024-11-19,P016,C0750,South,S010,7,79.48,0.1
SAL00668,2025-07-08,P004,C0635,South,S003,9,42.88,0.05
SAL00669,2025-05-27,P013,C0761,North,S004,6,116.45,0.05
SAL00670,2024-10-06,P008,C0512,South,S006,2,94.97,0.0
SAL00671,2025-07-12,P019,C0924,South,S005,2,25.45,0.0
SAL00672,2025-05-01,P015,C0575,West,S003,8,8.37,0.15
SAL00673,2025-04-26,P015,C0875,West,S008,3,6.46,0.1
SAL00674,2024-09-05,P007,C0604,West,S010,1,8.2,0.15
SAL00675,2024-12-17,P014,C0270,East,S005,6,75.59,0.0
SAL00676,2024-11-15,P018,C0571,South,S004,8,110.11,0.0
SAL00677,2025-01-31,P017,C0745,North,S007,4,78.17,0.05
SAL00678,2024-09-09,P018,C0284,East,S008,2,109.86,0.15
SAL00679,2025-02-27,P011,C0625,East,S002,2,44.51,0.05
SAL00680,2024-11-11,P007,C0723,West,S008,10,8.65,0.0
SAL00681,2025-05-17,P012,C0678,North,S003,4,110.3,0.1
SAL00682,2024-10-01,P010,C0361,North,S002,1,81.87,0.0
SAL00683,2024-11-24,P009,C0331,North,S004,9,45.66,0.05
SAL00684,2024-08-18,P013,C0217,South,S008,7,118.35,0.05
SAL00685,2024-08-30,P015,C0057,East,S009,4,7.35,0.0
SAL00686,2024-08-01,P008,C0505,North,S002,7,111.5,0.1
SAL00687,2025-02-01,P017,C0269,West,S010,6,78.92,0.0
SAL00688,2024-10-16,P011,C0547,East,S009,3,37.83,0.15
SAL00689,2025-03-17,P009,C0474,West,S008,4,41.11,0.05
SAL00690,2025-06-20,P012,C0606,South,S002,3,134.94,0.0
SAL00691,2024-11-30,P004,C0622,East,S002,8,42.6,0.1
SAL00692,2024-12-30,P018,C0682,East,S004,1,99.29,0.15
SAL00693,2024-10-27,P001,C0846,South,S001,2,87.73,0.0
SAL00694,2024-08-02,P020,C0139,South,S007,8,119.79,0.05
SAL00695,2025-06-16,P013,C0709,East,S002,2,104.34,0.0
SAL00696,2025-04-06,P016,C0593,East,S003,9,83.47,0.0
SAL00697,2025-05-09,P016,C0379,East,S007,5,84.4,0.0
SAL00698,2024-10-27,P001,C0405,West,S007,1,78.06,0.1
SAL00699,2024-10-24,P009,C0399,East,S004,7,52.29,0.1
SAL00700,2025-01-30,P006,C0680,South,S005,8,103.45,0.0
SAL00701,2025-05-12,P016,C0520,South,S002,4,72.47,0.0
SAL00702,2025-01-28,P005,C0229,North,S008,10,31.11,0.0
SAL00703,2025-05-14,P001,C0753,West,S001,2,81.73,0.05
SAL00704,2025-05-18,P015,C0919,West,S005,7,8.13,0.0
SAL00705,2024-11-30,P014,C0607,South,S004,5,75.91,0.0
SAL00706,2025-02-11,P005,C0568,West,S009,9,37.25,0.1
SAL00707,2025-05-14,P002,C0500,South,S004,3,88.17,0.1
SAL00708,2025-03-12,P012,C0722,East,S003,1,136.64,0.05
SAL00709,2024-10-04,P005,C0513,South,S009,3,35.37,0.0
SAL00710,2025-03-26,P019,C0944,North,S007,4,19.33,0.0
SAL00711,2024-11-27,P008,C0946,West,S001,1,105.3,0.0
SAL00712,2024-10-25,P020,C0598,North,S005,1,129.45,0.0
SAL00713,2025-01-27,P013,C0542,West,S010,9,118.28,0.15
SAL00714,2024-08-15,P008,C0648,North,S002,5,100.1,0.1
SAL00715,2025-04-10,P012,C0272,North,S007,8,124.43,0.0
SAL00716,2025-04-14,P004,C0504,East,S003,9,41.93,0.0
SAL00717,2025-03-24,P013,C0289,South,S008,10,92.67,0.0
SAL00718,2024-12-02,P006,C0329,East,S004,5,91.7,0.1
SAL00719,2025-04-28,P018,C0674,North,S006,4,107.28,0.15
SAL00720,2025-06-04,P016,C0021,West,S008,7,67.36,0.0
SAL00721,2025-06-07,P003,C0941,North,S010,7,104.93,0.1
SAL00722,2025-07-22,P017,C0962,East,S009,6,68.54,0.1
SAL00723,2025-03-01,P011,C0205,North,S004,4,37.56,0.0
SAL00724,2025-04-18,P013,C0020,South,S001,7,115.15,0.1
SAL00725,2025-06-22,P003,C0997,South,S002,3,102.74,0.0
SAL00726,2025-06-23,P002,C0047,East,S010,10,109.63,0.05
SAL00727,2025-03-15,P006,C0237,South,S003,2,110.33,0.0
SAL00728,2024-08-14,P017,C0692,East,S009,7,77.75,0.05
SAL00729,2025-06-17,P011,C0226,West,S005,3,47.58,0.0
SAL00730,2025-03-29,P015,C0851,West,S001,3,6.54,0.0
SAL00731,2025-05-23,P017,C0564,North,S003,6,68.47,0.1
SAL00732,2024-08-05,P004,C0774,South,S006,5,45.92,0.15
SAL00733,2025-05-20,P014,C0886,South,S010,6,76.25,0.0
SAL00734,2025-05-13,P004,C0797,South,S007,9,41.87,0.0
SAL00735,2024-11-30,P017,C0670,North,S005,9,75.4,0.05
SAL00736,2025-07-08,P011,C0490,East,S006,1,37.66,0.05
SAL00737,2024-07-31,P012,C0512,South,S009,7,103.32,0.1
SAL00738,2025-05-08,P018,C0564,South,S007,10,116.02,0.0
SAL00739,2025-02-02,P012,C0368,West,S005,6,107.48,0.0
SAL00740,2025-04-10,P012,C0047,East,S003,9,117.96,0.0
SAL00741,2025-02-17,P010,C0916,East,S006,1,103.9,0.1
SAL00742,2025-02-19,P020,C0631,North,S010,4,110.58,0.0
SAL00743,2025-07-11,P020,C0735,West,S003,6,126.98,0.0
SAL00744,2025-04-23,P013,C0604,North,S009,5,108.32,0.0
SAL00745,2025-01-06,P008,C0566,East,S010,9,107.62,0.0
SAL00746,2025-02-05,P016,C0873,East,S007,8,81.61,0.1
SAL00747,2025-02-10,P001,C0637,West,S009,3,68.39,0.1
SAL00748,2024-11-16,P014,C0830,East,S007,4,76.6,0.0
SAL00749,2025-05-13,P016,C0577,North,S004,4,77.02,0.0
SAL00750,2025-06-26,P017,C0353,East,S007,6,64.69,0.0
SAL00751,2025-04-24,P014,C0012,West,S007,4,80.64,0.1
SAL00752,2024-07-31,P018,C0464,East,S003,8,117.81,0.15
SAL00753,2024-08-21,P003,C0647,North,S008,5,125.18,0.05
SAL00754,2025-02-25,P013,C0074,South,S005,3,98.87,0.0
SAL00755,2024-08-26,P002,C0295,North,S005,3,110.87,0.0
SAL00756,2025-03-16,P019,C0236,North,S007,2,24.99,0.05
SAL00757,2025-01-06,P002,C0842,East,S009,2,85.19,0.0
SAL00758,2025-07-09,P007,C0807,East,S010,2,8.63,0.05
SAL00759,2024-07-31,P012,C0689,North,S009,7,104.96,0.0
SAL00760,2025-02-14,P015,C0072,West,S004,4,6.97,0.1
SAL00761,2024-11-07,P011,C0384,East,S005,3,43.6,0.0
SAL00762,2025-06-17,P007,C0104,South,S007,2,7.02,0.0
SAL00763,2024-08-03,P017,C0844,South,S003,4,72.67,0.05
SAL00764,2024-07-30,P018,C0166,West,S008,5,109.23,0.1
SAL00765,2025-06-21,P004,C0548,North,S008,4,43.21,0.05
SAL00766,2024-10-18,P019,C0291,East,S006,1,21.28,0.05
SAL00767,2024-08-10,P017,C0218,West,S010,4,63.52,0.0
SAL00768,2025-06-25,P010,C0573,North,S007,3,77.93,0.1
SAL00769,2024-11-29,P001,C0638,West,S009,9,74.45,0.1
SAL00770,2024-08-03,P005,C0711,North,S006,2,36.3,0.1
SAL00771,2025-07-07,P003,C0951,West,S006,3,122.54,0.15
SAL00772,2025-04-02,P015,C0926,South,S002,10,7.44,0.15
SAL00773,2025-03-25,P011,C0609,East,S003,5,40.91,0.15
SAL00774,2024-11-04,P009,C0737,West,S009,5,47.08,0.15
SAL00775,2025-02-01,P013,C0610,West,S001,2,93.47,0.05
SAL00776,2025-03-18,P015,C0942,East,S005,1,7.32,0.0
SAL00777,2025-04-09,P010,C0278,East,S001,3,97.2,0.0
SAL00778,2025-06-11,P008,C0974,West,S006,5,102.59,0.1
SAL00779,2024-12-31,P019,C0270,North,S001,10,19.0,0.05
SAL00780,2024-11-02,P012,C0135,West,S008,4,109.97,0.0
SAL00781,2025-03-23,P009,C0521,South,S007,3,46.47,0.0
SAL00782,2024-08-05,P011,C0133,West,S006,8,40.68,0.15
SAL00783,2025-05-23,P002,C0722,North,S009,2,88.6,0.05
SAL00784,2025-06-22,P003,C0819,North,S001,2,124.2,0.0
SAL00785,2025-01-29,P011,C0041,East,S008,10,39.68,0.0
SAL00786,2025-05-10,P007,C0802,East,S006,9,7.2,0.15
SAL00787,2024-11-10,P010,C0488,East,S005,2,89.91,0.0
SAL00788,2025-01-09,P004,C0596,South,S003,4,39.09,0.0
SAL00789,2025-02-14,P006,C0588,North,S002,6,90.29,0.05
SAL00790,2025-02-02,P015,C0557,North,S007,5,7.63,0.0
SAL00791,2025-02-02,P005,C0227,North,S010,7,36.9,0.0
SAL00792,2024-12-29,P017,C0705,West,S001,4,79.11,0.05
SAL00793,2024-12-31,P001,C0518,West,S010,1,83.01,0.0
SAL00794,2025-02-04,P014,C0555,West,S002,7,67.25,0.15
SAL00795,2025-07-08,P018,C0321,East,S005,9,127.23,0.15
